"s01_rs3","s02_rs3","s03_rs5","s04_rl3","s05_rl3","s06_rl5","s07_dl3","s08_dl3","s09_dl5"
NA,NA,NA,689,685,NA,NA,NA,NA
NA,NA,NA,699,678,NA,NA,NA,NA
NA,NA,NA,702,710,NA,NA,NA,NA
NA,NA,NA,683,688,NA,NA,NA,NA
NA,NA,NA,692,701,NA,NA,NA,NA
NA,NA,NA,724,694,NA,NA,NA,NA
NA,NA,NA,681,719,NA,NA,NA,NA
NA,NA,NA,761,708,NA,NA,NA,NA
NA,NA,NA,679,685,NA,NA,NA,NA
NA,NA,NA,710,700,NA,NA,NA,NA
NA,NA,NA,694,700,NA,NA,NA,NA
NA,NA,NA,709,689,NA,NA,NA,NA
NA,NA,NA,687,702,NA,NA,NA,NA
NA,NA,NA,688,691,NA,NA,NA,NA
NA,NA,NA,703,699,NA,NA,NA,NA
NA,NA,NA,709,695,NA,NA,NA,NA
NA,NA,NA,696,692,NA,NA,NA,NA
NA,NA,NA,689,699,NA,NA,NA,NA
NA,NA,NA,675,702,NA,NA,NA,NA
NA,NA,NA,692,679,NA,NA,NA,NA
NA,NA,NA,696,714,NA,NA,NA,NA
NA,NA,NA,702,716,NA,NA,NA,NA
NA,NA,NA,716,708,NA,NA,NA,NA
NA,NA,NA,696,708,NA,NA,NA,NA
NA,NA,NA,693,684,NA,NA,NA,NA
NA,NA,NA,681,726,NA,NA,NA,NA
NA,NA,NA,693,708,NA,NA,NA,NA
NA,NA,NA,698,701,NA,NA,NA,NA
NA,NA,NA,696,702,NA,NA,NA,NA
NA,NA,NA,684,704,NA,NA,NA,NA
NA,NA,NA,696,732,NA,NA,NA,NA
NA,NA,NA,697,769,NA,NA,NA,NA
NA,NA,NA,689,704,NA,NA,NA,NA
NA,NA,NA,698,689,NA,NA,NA,NA
NA,NA,NA,685,708,NA,NA,NA,NA
NA,NA,NA,697,720,NA,NA,NA,NA
NA,NA,NA,689,691,NA,NA,NA,NA
NA,NA,NA,687,718,NA,NA,NA,NA
NA,NA,NA,695,707,NA,NA,NA,NA
NA,NA,NA,705,750,NA,NA,NA,NA
NA,NA,NA,684,700,NA,NA,NA,NA
NA,NA,NA,687,700,NA,NA,NA,NA
NA,NA,NA,681,749,NA,NA,NA,NA
NA,NA,NA,687,695,NA,NA,NA,NA
NA,NA,NA,695,727,NA,NA,NA,NA
NA,NA,NA,682,682,NA,NA,NA,NA
NA,NA,NA,696,711,NA,NA,NA,NA
NA,NA,NA,694,817,NA,NA,NA,NA
NA,NA,NA,684,675,NA,NA,NA,NA
NA,NA,NA,685,705,NA,NA,NA,NA
NA,NA,NA,725,685,NA,NA,NA,NA
NA,NA,NA,696,717,NA,NA,NA,NA
NA,NA,NA,686,682,NA,NA,NA,NA
NA,NA,NA,705,691,NA,NA,NA,NA
NA,NA,NA,682,700,NA,NA,NA,NA
NA,NA,NA,707,721,NA,NA,NA,NA
NA,NA,NA,685,717,NA,NA,NA,NA
NA,NA,NA,685,699,NA,NA,NA,NA
NA,NA,NA,691,728,NA,NA,NA,NA
NA,NA,NA,682,692,NA,NA,NA,NA
NA,NA,NA,694,703,NA,NA,NA,NA
NA,NA,NA,694,696,NA,NA,NA,NA
NA,NA,NA,687,708,NA,NA,NA,NA
NA,NA,NA,690,692,NA,NA,NA,NA
NA,NA,NA,681,689,NA,NA,NA,NA
NA,NA,NA,690,703,NA,NA,NA,NA
NA,NA,NA,709,688,NA,NA,NA,NA
NA,NA,NA,694,728,NA,NA,NA,NA
NA,NA,NA,714,687,NA,NA,NA,NA
NA,NA,NA,706,721,NA,NA,NA,NA
NA,NA,NA,687,694,NA,NA,NA,NA
NA,NA,NA,705,740,NA,NA,NA,NA
NA,NA,NA,719,686,NA,NA,NA,NA
NA,NA,NA,685,722,NA,NA,NA,NA
NA,NA,NA,708,716,NA,NA,NA,NA
NA,NA,NA,694,687,NA,NA,NA,NA
NA,NA,NA,701,696,NA,NA,NA,NA
NA,NA,NA,693,713,NA,NA,NA,NA
NA,NA,NA,689,699,NA,NA,NA,NA
NA,NA,NA,695,695,NA,NA,NA,NA
NA,NA,NA,706,689,NA,NA,NA,NA
NA,NA,NA,707,732,NA,NA,NA,NA
NA,NA,NA,714,716,NA,NA,NA,NA
NA,NA,NA,681,694,NA,NA,NA,NA
NA,NA,NA,683,711,NA,NA,NA,NA
NA,NA,NA,699,691,NA,NA,NA,NA
NA,NA,NA,695,696,NA,NA,NA,NA
NA,NA,NA,703,758,NA,NA,NA,NA
NA,NA,NA,705,499,NA,NA,NA,NA
NA,NA,NA,697,712,NA,NA,NA,NA
NA,NA,NA,698,696,NA,NA,NA,NA
NA,NA,NA,705,796,NA,NA,NA,NA
NA,NA,NA,698,738,NA,NA,NA,NA
NA,NA,NA,680,709,NA,NA,NA,NA
NA,NA,NA,694,729,NA,NA,NA,NA
NA,NA,NA,707,702,NA,NA,NA,NA
NA,NA,NA,696,775,NA,NA,NA,NA
NA,NA,NA,711,712,NA,NA,NA,NA
NA,NA,NA,710,710,NA,NA,NA,NA
NA,NA,NA,684,687,NA,NA,NA,NA
NA,NA,NA,698,706,NA,NA,NA,NA
NA,NA,NA,702,710,NA,NA,NA,NA
NA,NA,NA,690,714,NA,NA,NA,NA
NA,NA,NA,715,709,NA,NA,NA,NA
NA,NA,NA,695,705,NA,NA,NA,NA
NA,NA,NA,704,692,NA,NA,NA,NA
NA,NA,NA,696,718,NA,NA,NA,NA
NA,NA,NA,711,702,NA,NA,NA,NA
NA,NA,NA,689,711,NA,NA,NA,NA
NA,NA,NA,703,714,NA,NA,NA,NA
NA,NA,NA,688,683,NA,NA,NA,NA
NA,NA,NA,721,713,NA,NA,NA,NA
NA,NA,NA,699,817,NA,NA,NA,NA
NA,NA,NA,679,709,NA,NA,NA,NA
NA,NA,NA,712,724,NA,NA,NA,NA
NA,NA,NA,688,690,NA,NA,NA,NA
NA,NA,NA,685,706,NA,NA,NA,NA
NA,NA,NA,693,707,NA,NA,NA,NA
NA,NA,NA,693,707,NA,NA,NA,NA
NA,NA,NA,692,708,NA,NA,NA,NA
NA,NA,NA,702,710,NA,NA,NA,NA
NA,NA,NA,704,691,NA,NA,NA,NA
NA,NA,NA,698,718,NA,NA,NA,NA
NA,NA,NA,687,693,NA,NA,NA,NA
NA,NA,NA,688,704,NA,NA,NA,NA
NA,NA,NA,696,726,NA,NA,NA,NA
NA,NA,NA,697,702,NA,NA,NA,NA
NA,NA,NA,704,778,NA,NA,NA,NA
NA,NA,NA,677,726,NA,NA,NA,NA
NA,NA,NA,682,697,NA,NA,NA,NA
NA,NA,NA,696,684,NA,NA,NA,NA
NA,NA,NA,686,684,NA,NA,NA,NA
NA,NA,NA,731,814,NA,NA,NA,NA
NA,NA,NA,688,692,NA,NA,NA,NA
NA,NA,NA,697,756,NA,NA,NA,NA
NA,NA,NA,704,692,NA,NA,NA,NA
NA,NA,NA,689,713,NA,NA,NA,NA
NA,NA,NA,804,692,NA,NA,NA,NA
NA,NA,NA,683,687,NA,NA,NA,NA
NA,NA,NA,733,690,NA,NA,NA,NA
NA,NA,NA,688,705,NA,NA,NA,NA
NA,NA,NA,695,730,NA,NA,NA,NA
NA,NA,NA,702,714,NA,NA,NA,NA
NA,NA,NA,686,689,NA,NA,NA,NA
NA,NA,NA,687,698,NA,NA,NA,NA
NA,NA,NA,802,721,NA,NA,NA,NA
NA,NA,NA,702,692,NA,NA,NA,NA
NA,NA,NA,704,701,NA,NA,NA,NA
NA,NA,NA,693,718,NA,NA,NA,NA
NA,NA,NA,704,717,NA,NA,NA,NA
NA,NA,NA,697,716,NA,NA,NA,NA
NA,NA,NA,691,729,NA,NA,NA,NA
NA,NA,NA,692,695,NA,NA,NA,NA
NA,NA,NA,705,696,NA,NA,NA,NA
NA,NA,NA,718,713,NA,NA,NA,NA
NA,NA,NA,682,698,NA,NA,NA,NA
NA,NA,NA,701,704,NA,NA,NA,NA
NA,NA,NA,691,675,NA,NA,NA,NA
NA,NA,NA,684,693,NA,NA,NA,NA
NA,NA,NA,678,701,NA,NA,NA,NA
NA,NA,NA,697,703,NA,NA,NA,NA
NA,NA,NA,705,704,NA,NA,NA,NA
NA,NA,NA,682,726,NA,NA,NA,NA
NA,NA,NA,688,692,NA,NA,NA,NA
NA,NA,NA,705,768,NA,NA,NA,NA
NA,NA,NA,690,740,NA,NA,NA,NA
NA,NA,NA,714,684,NA,NA,NA,NA
NA,NA,NA,702,697,NA,NA,NA,NA
NA,NA,NA,678,722,NA,NA,NA,NA
NA,NA,NA,687,709,NA,NA,NA,NA
NA,NA,NA,693,684,NA,NA,NA,NA
NA,NA,NA,690,734,NA,NA,NA,NA
NA,NA,NA,691,705,NA,NA,NA,NA
NA,NA,NA,693,685,NA,NA,NA,NA
NA,NA,NA,707,730,NA,NA,NA,NA
NA,NA,NA,714,704,NA,NA,NA,NA
NA,NA,NA,690,716,NA,NA,NA,NA
NA,NA,NA,696,683,NA,NA,NA,NA
NA,NA,NA,708,732,NA,NA,NA,NA
NA,NA,NA,693,695,NA,NA,NA,NA
NA,NA,NA,705,680,NA,NA,NA,NA
NA,NA,NA,684,714,NA,NA,NA,NA
NA,NA,NA,706,682,NA,NA,NA,NA
NA,NA,NA,680,774,NA,NA,NA,NA
NA,NA,NA,698,709,NA,NA,NA,NA
NA,NA,NA,695,695,NA,NA,NA,NA
NA,NA,NA,699,695,NA,NA,NA,NA
NA,NA,NA,701,697,NA,NA,NA,NA
NA,NA,NA,685,694,NA,NA,NA,NA
NA,NA,NA,689,699,NA,NA,NA,NA
NA,NA,NA,701,695,NA,NA,NA,NA
NA,NA,NA,692,701,NA,NA,NA,NA
NA,NA,NA,682,696,NA,NA,NA,NA
NA,NA,NA,696,696,NA,NA,NA,NA
NA,NA,NA,701,722,NA,NA,NA,NA
NA,NA,NA,680,698,NA,NA,NA,NA
NA,NA,NA,693,700,NA,NA,NA,NA
NA,NA,NA,684,787,NA,NA,NA,NA
NA,NA,NA,726,692,NA,NA,NA,NA
NA,NA,NA,705,703,NA,NA,NA,NA
NA,NA,NA,719,698,NA,NA,NA,NA
NA,NA,NA,693,782,NA,NA,NA,NA
NA,NA,NA,688,712,NA,NA,NA,NA
NA,NA,NA,692,704,NA,NA,NA,NA
NA,NA,NA,691,708,NA,NA,NA,NA
NA,NA,NA,713,706,NA,NA,NA,NA
NA,NA,NA,708,699,NA,NA,NA,NA
NA,NA,NA,704,707,NA,NA,NA,NA
NA,NA,NA,691,685,NA,NA,NA,NA
NA,NA,NA,716,702,NA,NA,NA,NA
NA,NA,NA,681,680,NA,NA,NA,NA
NA,NA,NA,687,710,NA,NA,NA,NA
NA,NA,NA,700,697,NA,NA,NA,NA
NA,NA,NA,676,695,NA,NA,NA,NA
NA,NA,NA,700,806,NA,NA,NA,NA
NA,NA,NA,689,692,NA,NA,NA,NA
NA,NA,NA,682,711,NA,NA,NA,NA
NA,NA,NA,688,694,NA,NA,NA,NA
NA,NA,NA,687,716,NA,NA,NA,NA
NA,NA,NA,705,684,NA,NA,NA,NA
NA,NA,NA,702,691,NA,NA,NA,NA
NA,NA,NA,690,688,NA,NA,NA,NA
NA,NA,NA,702,699,NA,NA,NA,NA
NA,NA,NA,691,689,NA,NA,NA,NA
NA,NA,NA,681,711,NA,NA,NA,NA
NA,NA,NA,696,715,NA,NA,NA,NA
NA,NA,NA,704,683,NA,NA,NA,NA
NA,NA,NA,693,716,NA,NA,NA,NA
NA,NA,NA,689,717,NA,NA,NA,NA
NA,NA,NA,685,728,NA,NA,NA,NA
NA,NA,NA,704,712,NA,NA,NA,NA
NA,NA,NA,704,702,NA,NA,NA,NA
NA,NA,NA,695,700,NA,NA,NA,NA
NA,NA,NA,696,696,NA,NA,NA,NA
NA,NA,NA,755,698,NA,NA,NA,NA
NA,NA,NA,694,696,NA,NA,NA,NA
NA,NA,NA,687,707,NA,NA,NA,NA
NA,NA,NA,697,713,NA,NA,NA,NA
NA,NA,NA,699,690,NA,NA,NA,NA
NA,NA,NA,679,697,NA,NA,NA,NA
NA,NA,NA,707,724,NA,NA,NA,NA
NA,NA,NA,694,712,NA,NA,NA,NA
NA,NA,NA,710,696,NA,NA,NA,NA
NA,NA,NA,714,701,NA,NA,NA,NA
NA,NA,NA,706,721,NA,NA,NA,NA
NA,NA,NA,683,703,NA,NA,NA,NA
NA,NA,NA,706,768,NA,NA,NA,NA
NA,NA,NA,686,684,NA,NA,NA,NA
NA,NA,NA,697,785,NA,NA,NA,NA
NA,NA,NA,780,727,NA,NA,NA,NA
NA,NA,NA,687,711,NA,NA,NA,NA
NA,NA,NA,687,727,NA,NA,NA,NA
NA,NA,NA,683,767,NA,NA,NA,NA
NA,NA,NA,718,705,NA,NA,NA,NA
NA,NA,NA,676,699,NA,NA,NA,NA
NA,NA,NA,695,714,NA,NA,NA,NA
NA,NA,NA,704,686,NA,NA,NA,NA
NA,NA,NA,717,716,NA,NA,NA,NA
NA,NA,NA,704,779,NA,NA,NA,NA
NA,NA,NA,699,710,NA,NA,NA,NA
NA,NA,NA,680,688,NA,NA,NA,NA
NA,NA,NA,689,737,NA,NA,NA,NA
NA,NA,NA,695,686,NA,NA,NA,NA
NA,NA,NA,698,686,NA,NA,NA,NA
NA,NA,NA,714,693,NA,NA,NA,NA
NA,NA,NA,681,820,NA,NA,NA,NA
NA,NA,NA,699,685,NA,NA,NA,NA
NA,NA,NA,694,699,NA,NA,NA,NA
NA,NA,NA,693,722,NA,NA,NA,NA
NA,NA,NA,698,719,NA,NA,NA,NA
NA,NA,NA,695,718,NA,NA,NA,NA
NA,NA,NA,707,704,NA,NA,NA,NA
NA,NA,NA,688,797,NA,NA,NA,NA
NA,NA,NA,688,684,NA,NA,NA,NA
NA,NA,NA,688,685,NA,NA,NA,NA
NA,NA,NA,696,718,NA,NA,NA,NA
NA,NA,NA,679,700,NA,NA,NA,NA
NA,NA,NA,701,705,NA,NA,NA,NA
NA,NA,NA,693,692,NA,NA,NA,NA
NA,NA,NA,692,695,NA,NA,NA,NA
NA,NA,NA,697,690,NA,NA,NA,NA
NA,NA,NA,711,696,NA,NA,NA,NA
NA,NA,NA,698,706,NA,NA,NA,NA
NA,NA,NA,689,691,NA,NA,NA,NA
NA,NA,NA,685,738,NA,NA,NA,NA
NA,NA,NA,694,728,NA,NA,NA,NA
NA,NA,NA,695,682,NA,NA,NA,NA
NA,NA,NA,677,736,NA,NA,NA,NA
NA,NA,NA,702,732,NA,NA,NA,NA
NA,NA,NA,710,693,NA,NA,NA,NA
NA,NA,NA,689,702,NA,NA,NA,NA
NA,NA,NA,685,705,NA,NA,NA,NA
NA,NA,NA,693,748,NA,NA,NA,NA
NA,NA,NA,700,718,NA,NA,NA,NA
NA,NA,NA,695,697,NA,NA,NA,NA
NA,NA,NA,690,693,NA,NA,NA,NA
NA,NA,NA,709,699,NA,NA,NA,NA
NA,NA,NA,694,700,NA,NA,NA,NA
NA,NA,NA,675,714,NA,NA,NA,NA
NA,NA,NA,687,728,NA,NA,NA,NA
NA,NA,NA,691,741,NA,NA,NA,NA
NA,NA,NA,725,709,NA,NA,NA,NA
NA,NA,NA,704,691,NA,NA,NA,NA
NA,NA,NA,698,699,NA,NA,NA,NA
NA,NA,NA,697,705,NA,NA,NA,NA
NA,NA,NA,695,707,NA,NA,NA,NA
NA,NA,NA,689,715,NA,NA,NA,NA
NA,NA,NA,713,722,NA,NA,NA,NA
NA,NA,NA,711,721,NA,NA,NA,NA
NA,NA,NA,698,698,NA,NA,NA,NA
NA,NA,NA,703,701,NA,NA,NA,NA
NA,NA,NA,701,716,NA,NA,NA,NA
NA,NA,NA,697,693,NA,NA,NA,NA
NA,NA,NA,697,717,NA,NA,NA,NA
NA,NA,NA,687,754,NA,NA,NA,NA
NA,NA,NA,686,736,NA,NA,NA,NA
NA,NA,NA,698,706,NA,NA,NA,NA
NA,NA,NA,748,698,NA,NA,NA,NA
NA,NA,NA,696,761,NA,NA,NA,NA
NA,NA,NA,687,726,NA,NA,NA,NA
NA,NA,NA,723,739,NA,NA,NA,NA
NA,NA,NA,697,697,NA,NA,NA,NA
NA,NA,NA,685,856,NA,NA,NA,NA
NA,NA,NA,712,732,NA,NA,NA,NA
NA,NA,NA,714,719,NA,NA,NA,NA
NA,NA,NA,682,721,NA,NA,NA,NA
NA,NA,NA,701,719,NA,NA,NA,NA
NA,NA,NA,710,715,NA,NA,NA,NA
NA,NA,NA,707,760,NA,NA,NA,NA
NA,NA,NA,696,712,NA,NA,NA,NA
NA,NA,NA,709,721,NA,NA,NA,NA
NA,NA,NA,701,749,NA,NA,NA,NA
NA,NA,NA,705,724,NA,NA,NA,NA
NA,NA,NA,686,692,NA,NA,NA,NA
NA,NA,NA,692,724,NA,NA,NA,NA
NA,NA,NA,779,730,NA,NA,NA,NA
NA,NA,NA,717,728,NA,NA,NA,NA
NA,NA,NA,707,700,NA,NA,NA,NA
NA,NA,NA,701,718,NA,NA,NA,NA
NA,NA,NA,698,782,NA,NA,NA,NA
NA,NA,NA,680,702,NA,NA,NA,NA
NA,NA,NA,696,682,NA,NA,NA,NA
NA,NA,NA,703,721,NA,NA,NA,NA
NA,NA,NA,694,717,NA,NA,NA,NA
NA,NA,NA,714,719,NA,NA,NA,NA
NA,NA,NA,680,706,NA,NA,NA,NA
NA,NA,NA,685,704,NA,NA,NA,NA
NA,NA,NA,689,700,NA,NA,NA,NA
NA,NA,NA,700,699,NA,NA,NA,NA
NA,NA,NA,680,706,NA,NA,NA,NA
NA,NA,NA,698,697,NA,NA,NA,NA
NA,NA,NA,731,706,NA,NA,NA,NA
NA,NA,NA,693,694,NA,NA,NA,NA
NA,NA,NA,687,736,NA,NA,NA,NA
NA,NA,NA,699,708,NA,NA,NA,NA
NA,NA,NA,705,697,NA,NA,NA,NA
NA,NA,NA,726,826,NA,NA,NA,NA
NA,NA,NA,700,795,NA,NA,NA,NA
NA,NA,NA,700,701,NA,NA,NA,NA
NA,NA,NA,684,695,NA,NA,NA,NA
NA,NA,NA,691,696,NA,NA,NA,NA
NA,NA,NA,687,690,NA,NA,NA,NA
NA,NA,NA,688,694,NA,NA,NA,NA
NA,NA,NA,698,699,NA,NA,NA,NA
NA,NA,NA,696,781,NA,NA,NA,NA
NA,NA,NA,714,1133,NA,NA,NA,NA
NA,NA,NA,731,713,NA,NA,NA,NA
NA,NA,NA,700,697,NA,NA,NA,NA
NA,NA,NA,723,725,NA,NA,NA,NA
NA,NA,NA,707,690,NA,NA,NA,NA
NA,NA,NA,694,781,NA,NA,NA,NA
NA,NA,NA,684,713,NA,NA,NA,NA
NA,NA,NA,700,720,NA,NA,NA,NA
NA,NA,NA,707,751,NA,NA,NA,NA
NA,NA,NA,715,706,NA,NA,NA,NA
NA,NA,NA,696,688,NA,NA,NA,NA
NA,NA,NA,727,752,NA,NA,NA,NA
NA,NA,NA,691,710,NA,NA,NA,NA
NA,NA,NA,713,695,NA,NA,NA,NA
NA,NA,NA,696,715,NA,NA,NA,NA
NA,NA,NA,674,710,NA,NA,NA,NA
NA,NA,NA,687,758,NA,NA,NA,NA
NA,NA,NA,705,747,NA,NA,NA,NA
NA,NA,NA,689,729,NA,NA,NA,NA
NA,NA,NA,678,723,NA,NA,NA,NA
NA,NA,NA,703,765,NA,NA,NA,NA
NA,NA,NA,694,716,NA,NA,NA,NA
NA,NA,NA,722,689,NA,NA,NA,NA
NA,NA,NA,688,700,NA,NA,NA,NA
NA,NA,NA,703,719,NA,NA,NA,NA
NA,NA,NA,691,706,NA,NA,NA,NA
NA,NA,NA,688,819,NA,NA,NA,NA
NA,NA,NA,698,688,NA,NA,NA,NA
NA,NA,NA,689,702,NA,NA,NA,NA
NA,NA,NA,701,755,NA,NA,NA,NA
NA,NA,NA,853,711,NA,NA,NA,NA
NA,NA,NA,674,728,NA,NA,NA,NA
NA,NA,NA,694,691,NA,NA,NA,NA
NA,NA,NA,682,696,NA,NA,NA,NA
NA,NA,NA,714,716,NA,NA,NA,NA
NA,NA,NA,702,778,NA,NA,NA,NA
NA,NA,NA,769,702,NA,NA,NA,NA
NA,NA,NA,774,697,NA,NA,NA,NA
NA,NA,NA,706,810,NA,NA,NA,NA
NA,NA,NA,683,730,NA,NA,NA,NA
NA,NA,NA,696,688,NA,NA,NA,NA
NA,NA,NA,680,688,NA,NA,NA,NA
NA,NA,NA,697,719,NA,NA,NA,NA
NA,NA,NA,718,827,NA,NA,NA,NA
NA,NA,NA,698,733,NA,NA,NA,NA
NA,NA,NA,684,722,NA,NA,NA,NA
NA,NA,NA,690,807,NA,NA,NA,NA
NA,NA,NA,692,741,NA,NA,NA,NA
NA,NA,NA,705,698,NA,NA,NA,NA
NA,NA,NA,695,695,NA,NA,NA,NA
NA,NA,NA,682,727,NA,NA,NA,NA
NA,NA,NA,685,707,NA,NA,NA,NA
NA,NA,NA,713,708,NA,NA,NA,NA
NA,NA,NA,710,704,NA,NA,NA,NA
NA,NA,NA,693,713,NA,NA,NA,NA
NA,NA,NA,687,702,NA,NA,NA,NA
NA,NA,NA,775,689,NA,NA,NA,NA
NA,NA,NA,714,686,NA,NA,NA,NA
NA,NA,NA,692,712,NA,NA,NA,NA
NA,NA,NA,698,705,NA,NA,NA,NA
NA,NA,NA,689,691,NA,NA,NA,NA
NA,NA,NA,688,738,NA,NA,NA,NA
NA,NA,NA,697,707,NA,NA,NA,NA
NA,NA,NA,750,734,NA,NA,NA,NA
NA,NA,NA,735,714,NA,NA,NA,NA
NA,NA,NA,690,799,NA,NA,NA,NA
NA,NA,NA,709,708,NA,NA,NA,NA
NA,NA,NA,685,696,NA,NA,NA,NA
NA,NA,NA,698,748,NA,NA,NA,NA
NA,NA,NA,693,687,NA,NA,NA,NA
NA,NA,NA,696,722,NA,NA,NA,NA
NA,NA,NA,695,692,NA,NA,NA,NA
NA,NA,NA,709,687,NA,NA,NA,NA
NA,NA,NA,701,686,NA,NA,NA,NA
NA,NA,NA,685,738,NA,NA,NA,NA
NA,NA,NA,695,741,NA,NA,NA,NA
NA,NA,NA,707,712,NA,NA,NA,NA
NA,NA,NA,708,835,NA,NA,NA,NA
NA,NA,NA,705,NA,NA,NA,NA,NA
NA,NA,NA,697,NA,NA,NA,NA,NA
NA,NA,NA,704,NA,NA,NA,NA,NA
NA,NA,NA,684,NA,NA,NA,NA,NA
NA,NA,NA,699,NA,NA,NA,NA,NA
NA,NA,NA,690,NA,NA,NA,NA,NA
NA,NA,NA,695,NA,NA,NA,NA,NA
NA,NA,NA,721,NA,NA,NA,NA,NA
NA,NA,NA,713,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,694,NA,NA,NA,NA,NA
NA,NA,NA,707,NA,NA,NA,NA,NA
NA,NA,NA,694,NA,NA,NA,NA,NA
NA,NA,NA,692,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,798,NA,NA,NA,NA,NA
NA,NA,NA,721,NA,NA,NA,NA,NA
NA,NA,NA,685,NA,NA,NA,NA,NA
NA,NA,NA,680,NA,NA,NA,NA,NA
NA,NA,NA,693,NA,NA,NA,NA,NA
NA,NA,NA,696,NA,NA,NA,NA,NA
NA,NA,NA,689,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,688,NA,NA,NA,NA,NA
NA,NA,NA,695,NA,NA,NA,NA,NA
NA,NA,NA,707,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,703,NA,NA,NA,NA,NA
NA,NA,NA,696,NA,NA,NA,NA,NA
NA,NA,NA,686,NA,NA,NA,NA,NA
NA,NA,NA,713,NA,NA,NA,NA,NA
NA,NA,NA,689,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,693,NA,NA,NA,NA,NA
NA,NA,NA,691,NA,NA,NA,NA,NA
NA,NA,NA,693,NA,NA,NA,NA,NA
NA,NA,NA,692,NA,NA,NA,NA,NA
NA,NA,NA,709,NA,NA,NA,NA,NA
NA,NA,NA,694,NA,NA,NA,NA,NA
NA,NA,NA,746,NA,NA,NA,NA,NA
NA,NA,NA,691,NA,NA,NA,NA,NA
NA,NA,NA,707,NA,NA,NA,NA,NA
NA,NA,NA,707,NA,NA,NA,NA,NA
NA,NA,NA,706,NA,NA,NA,NA,NA
NA,NA,NA,712,NA,NA,NA,NA,NA
NA,NA,NA,678,NA,NA,NA,NA,NA
NA,NA,NA,702,NA,NA,NA,NA,NA
NA,NA,NA,703,NA,NA,NA,NA,NA
NA,NA,NA,688,NA,NA,NA,NA,NA
NA,NA,NA,702,NA,NA,NA,NA,NA
NA,NA,NA,708,NA,NA,NA,NA,NA
NA,NA,NA,694,NA,NA,NA,NA,NA
NA,NA,NA,705,NA,NA,NA,NA,NA
NA,NA,NA,696,NA,NA,NA,NA,NA
NA,NA,NA,687,NA,NA,NA,NA,NA
NA,NA,NA,680,NA,NA,NA,NA,NA
NA,NA,NA,696,NA,NA,NA,NA,NA
NA,NA,NA,700,NA,NA,NA,NA,NA
NA,NA,NA,679,NA,NA,NA,NA,NA
NA,NA,NA,691,NA,NA,NA,NA,NA
NA,NA,NA,691,NA,NA,NA,NA,NA
NA,NA,NA,686,NA,NA,NA,NA,NA
NA,NA,NA,670,NA,NA,NA,NA,NA
NA,NA,NA,673,NA,NA,NA,NA,NA
NA,NA,NA,701,NA,NA,NA,NA,NA
NA,NA,NA,699,NA,NA,NA,NA,NA
NA,NA,NA,700,NA,NA,NA,NA,NA
NA,NA,NA,692,NA,NA,NA,NA,NA
NA,NA,NA,690,NA,NA,NA,NA,NA
NA,NA,NA,687,NA,NA,NA,NA,NA
NA,NA,NA,696,NA,NA,NA,NA,NA
NA,NA,NA,694,NA,NA,NA,NA,NA
NA,NA,NA,686,NA,NA,NA,NA,NA
NA,NA,NA,686,NA,NA,NA,NA,NA
NA,NA,NA,721,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,713,NA,NA,NA,NA,NA
NA,NA,NA,710,NA,NA,NA,NA,NA
NA,NA,NA,690,NA,NA,NA,NA,NA
NA,NA,NA,684,NA,NA,NA,NA,NA
NA,NA,NA,751,NA,NA,NA,NA,NA
NA,NA,NA,705,NA,NA,NA,NA,NA
NA,NA,NA,698,NA,NA,NA,NA,NA
NA,NA,NA,700,NA,NA,NA,NA,NA
NA,NA,NA,699,NA,NA,NA,NA,NA
NA,NA,NA,729,NA,NA,NA,NA,NA
NA,NA,NA,699,NA,NA,NA,NA,NA
NA,NA,NA,728,NA,NA,NA,NA,NA
NA,NA,NA,705,NA,NA,NA,NA,NA
NA,NA,NA,681,NA,NA,NA,NA,NA
NA,NA,NA,689,NA,NA,NA,NA,NA
NA,NA,NA,680,NA,NA,NA,NA,NA
NA,NA,NA,701,NA,NA,NA,NA,NA
NA,NA,NA,738,NA,NA,NA,NA,NA
NA,NA,NA,687,NA,NA,NA,NA,NA
NA,NA,NA,693,NA,NA,NA,NA,NA
NA,NA,NA,712,NA,NA,NA,NA,NA
NA,NA,NA,702,NA,NA,NA,NA,NA
NA,NA,NA,700,NA,NA,NA,NA,NA
NA,NA,NA,709,NA,NA,NA,NA,NA
NA,NA,NA,703,NA,NA,NA,NA,NA
NA,NA,NA,768,NA,NA,NA,NA,NA
NA,NA,NA,686,NA,NA,NA,NA,NA
NA,NA,NA,687,NA,NA,NA,NA,NA
NA,NA,NA,693,NA,NA,NA,NA,NA
NA,NA,NA,691,NA,NA,NA,NA,NA
NA,NA,NA,724,NA,NA,NA,NA,NA
NA,NA,NA,697,NA,NA,NA,NA,NA
NA,NA,NA,683,NA,NA,NA,NA,NA
